GO:0002568, 424
GO:0002569, 425
GO:0002679, 426
GO:0002682, 427
GO:0002745, 428
GO:0002746, 429
GO:0002747, 430
GO:0002775, 431
GO:0002931, 432
GO:0002941, 433
GO:0003002, 434
GO:0003012, 435
GO:0003013, 436
GO:0003014, 437
GO:0003016, 438
GO:0003142, 439
GO:0003149, 440
GO:0003151, 441
GO:0003157, 442
GO:0003160, 443
GO:0003170, 444
GO:0003179, 445
GO:0003188, 446
GO:0003205, 447
GO:0003206, 448
GO:0003207, 449
GO:0003228, 450
GO:0003248, 451
GO:0003272, 452
GO:0003279, 453
GO:0003294, 454
GO:0003297, 455
GO:0003315, 456
GO:0003360, 457
GO:0003392, 458
GO:0003403, 459
GO:0003407, 460
GO:0003408, 461
GO:0003409, 462
GO:0003410, 463
GO:0003419, 464
GO:0003423, 465
GO:0005975, 466
GO:0006081, 467
GO:0006082, 468
GO:0006091, 469
GO:0006099, 470
GO:0006116, 471
GO:0006403, 472
GO:0006413, 473
GO:0006450, 474
GO:0006458, 475
GO:0006629, 476
GO:0006723, 477
GO:0006725, 478
GO:0006730, 479
GO:0006735, 480
GO:0006766, 481
GO:0006790, 482
GO:0006792, 483
GO:0006793, 484
GO:0006795, 485
GO:0006805, 486
GO:0006808, 487
GO:0006810, 488
GO:0006910, 489
GO:0006935, 490
GO:0006949, 491
GO:0006952, 492
GO:0006959, 493
GO:0006970, 494
GO:0006979, 495
GO:0006991, 496
GO:0007018, 497
GO:0007023, 498
GO:0007114, 499
GO:0007118, 500
GO:0007119, 501
GO:0007164, 502
GO:0007267, 503
GO:0007275, 504
GO:0007276, 505
GO:0007284, 506
GO:0007293, 507
GO:0007295, 508
GO:0007320, 509
GO:0007338, 510
GO:0007341, 511
GO:0007343, 512
GO:0007349, 513
GO:0007370, 514
GO:0007376, 515
GO:0007378, 516
GO:0007379, 517
GO:0007407, 518
GO:0007412, 519
GO:0007418, 520
GO:0007440, 521
GO:0007442, 522
GO:0007458, 523
GO:0007477, 524
GO:0007487, 525
GO:0007496, 526
GO:0007497, 527
GO:0007530, 528
GO:0007535, 529
GO:0007540, 530
GO:0007541, 531
GO:0007543, 532
GO:0007548, 533
GO:0007562, 534
GO:0007565, 535
GO:0007567, 536
GO:0007569, 537
GO:0007588, 538
GO:0007591, 539
GO:0007618, 540
GO:0008038, 541
GO:0008103, 542
GO:0008104, 543
GO:0008217, 544
GO:0008218, 545
GO:0008228, 546
GO:0008343, 547
GO:0008344, 548
GO:0008345, 549
GO:0008356, 550
GO:0008366, 551
GO:0008608, 552
GO:0009237, 553
GO:0009266, 554
GO:0009268, 555
GO:0009292, 556
GO:0009314, 557
GO:0009404, 558
GO:0009410, 559
GO:0009453, 560
GO:0009567, 561
GO:0009581, 562
GO:0009582, 563
GO:0009593, 564
GO:0009595, 565
GO:0009606, 566
GO:0009611, 567
GO:0009612, 568
GO:0009629, 569
GO:0009636, 570
GO:0009677, 571
GO:0009726, 572
GO:0009798, 573
GO:0009799, 574
GO:0009812, 575
GO:0009825, 576
GO:0009875, 577
GO:0009877, 578
GO:0009878, 579
GO:0009880, 580
GO:0009886, 581
GO:0009887, 582
GO:0009888, 583
GO:0009900, 584
GO:0009933, 585
GO:0009988, 586
GO:0009989, 587
GO:0009991, 588
GO:0010016, 589
GO:0010031, 590
GO:0010033, 591
GO:0010035, 592
GO:0010036, 593
GO:0010049, 594
GO:0010050, 595
GO:0010098, 596
GO:0010152, 597
GO:0010162, 598
GO:0010171, 599
GO:0010191, 600
GO:0010214, 601
GO:0010227, 602
GO:0010228, 603
GO:0010254, 604
GO:0010260, 605
GO:0010273, 606
GO:0010299, 607
GO:0010358, 608
GO:0010376, 609
GO:0010440, 610
GO:0010457, 611
GO:0010463, 612
GO:0010481, 613
GO:0010582, 614
GO:0010618, 615
GO:0010643, 616
GO:0010644, 617
GO:0010817, 618
GO:0010842, 619
GO:0010865, 620
GO:0010876, 621
GO:0010931, 622
GO:0012501, 623
GO:0014009, 624
GO:0014023, 625
GO:0014025, 626
GO:0014028, 627
GO:0014719, 628
GO:0014834, 629
GO:0014850, 630
GO:0014863, 631
GO:0014865, 632
GO:0014870, 633
GO:0014872, 634
GO:0015977, 635
GO:0015979, 636
GO:0016032, 637
GO:0016038, 638
GO:0016039, 639
GO:0016043, 640
GO:0016080, 641
GO:0016318, 642
GO:0016319, 643
GO:0016332, 644
GO:0016334, 645
GO:0016336, 646
GO:0016445, 647
GO:0017144, 648
GO:0017145, 649
GO:0018885, 650
GO:0018899, 651
GO:0018900, 652
GO:0018904, 653
GO:0018942, 654
GO:0018989, 655
GO:0018990, 656
GO:0018996, 657
GO:0019098, 658
GO:0019222, 659
GO:0019329, 660
GO:0019330, 661
GO:0019608, 662
GO:0019827, 663
GO:0019883, 664
GO:0019884, 665
GO:0019953, 666
GO:0020014, 667
GO:0021501, 668
GO:0021502, 669
GO:0021504, 670
GO:0021508, 671
GO:0021509, 672
GO:0021516, 673
GO:0021517, 674
GO:0021536, 675
GO:0021537, 676
GO:0021538, 677
GO:0021539, 678
GO:0021541, 679
GO:0021542, 680
GO:0021543, 681
GO:0021544, 682
GO:0021546, 683
GO:0021548, 684
GO:0021549, 685
GO:0021550, 686
GO:0021551, 687
GO:0021552, 688
GO:0021556, 689
GO:0021575, 690
GO:0021576, 691
GO:0021577, 692
GO:0021579, 693
GO:0021580, 694
GO:0021581, 695
GO:0021583, 696
GO:0021584, 697
GO:0021585, 698
GO:0021587, 699
GO:0021588, 700
GO:0021589, 701
GO:0021592, 702
GO:0021593, 703
GO:0021594, 704
GO:0021595, 705
GO:0021597, 706
GO:0021602, 707
GO:0021603, 708
GO:0021604, 709
GO:0021670, 710
GO:0021675, 711
GO:0021678, 712
GO:0021679, 713
GO:0021680, 714
GO:0021681, 715
GO:0021683, 716
GO:0021684, 717
GO:0021685, 718
GO:0021687, 719
GO:0021688, 720
GO:0021689, 721
GO:0021692, 722
GO:0021693, 723
GO:0021694, 724
GO:0021695, 725
GO:0021696, 726
GO:0021697, 727
GO:0021698, 728
GO:0021704, 729
GO:0021705, 730
GO:0021714, 731
GO:0021715, 732
GO:0021716, 733
GO:0021719, 734
GO:0021720, 735
GO:0021721, 736
GO:0021723, 737
GO:0021727, 738
GO:0021729, 739
GO:0021756, 740
GO:0021764, 741
GO:0021765, 742
GO:0021766, 743
GO:0021767, 744
GO:0021769, 745
GO:0021770, 746
GO:0021772, 747
GO:0021794, 748
GO:0021806, 749
GO:0021807, 750
GO:0021819, 751
GO:0021837, 752
GO:0021838, 753
GO:0021844, 754
GO:0021854, 755
