"246028_at","AT5G21170",0.520028,0.087511,1.238446,1.531678,0.35142,0.791267,0.527359,-0.044443,1.099161,1.604985,0.659313,1.231115,0.578674,0.080181,1.311754,1.297092,0.520028,-0.044443,-0.47696,-0.491621,-1.466617,-1.561917,-1.019438,-1.95778,-0.828838,-0.777522,-1.166054,-0.887484,-1.349324,-0.828838,-0.117751,-0.410983
"246070_at","AT5G20160",-1.469334,-0.728972,-0.353096,-0.865654,-0.410047,-0.387266,-0.307535,-0.683411,-0.512559,-1.332652,-0.637851,-0.660631,-0.512559,-1.423774,-0.740362,-0.785923,-1.469334,-0.717582,-0.113902,-0.113902,0.60368,0.831484,1.480725,1.344042,1.18458,1.344042,1.139019,1.161799,1.344042,1.230141,1.241531,1.321262
"246073_at","AT5G20180",-1.107078,-1.096284,-1.376932,-0.545781,-0.060043,-0.221955,-0.297514,-0.848018,-1.582022,-0.578163,-0.081631,-0.664517,-0.632134,-0.912783,-1.970612,-0.135602,-1.107078,-0.578163,-0.092425,0.458078,1.148905,1.246053,0.760315,0.922227,1.256847,1.202876,1.051758,1.235259,1.192082,1.192082,0.95461,1.267641
"246076_at","AT5G20280",0.902367,-0.061326,-1.44554,-1.270323,-2.444276,-0.762194,0.639542,-0.183978,-0.096369,-0.814759,-1.533148,-1.060062,0.692107,0.446803,-1.200236,-0.657063,0.902367,-0.41176,-0.41176,-0.376716,-0.954932,0.762194,1.217758,1.060062,1.147671,0.639542,1.182714,1.095106,0.061326,1.287844,0.674585,0.972454
"246114_at","AT5G20250",0.412503,-0.098275,1.549235,0.898243,-0.789327,1.809631,0.702946,-0.21345,1.469113,1.318884,-0.033176,1.459097,0.487618,-0.779312,1.574273,0.702946,0.412503,0.407496,0.307343,-0.283557,-0.954579,-1.345174,-1.089785,-1.340166,-0.934548,-1.285082,-0.353664,-0.934548,-1.300105,-1.340166,-0.148351,-0.288565
"246125_at","AT5G19875",-1.054488,-0.570737,-1.236886,-0.245593,-0.372478,-2.640558,-0.887951,-0.356618,-0.586598,0.095412,-0.364548,-2.164737,-0.681762,0.26988,-0.055265,0.51572,-1.054488,-0.213872,1.443571,1.736994,0.928098,0.690188,0.610885,0.96775,1.094636,1.253243,0.51572,-0.079056,0.079551,0.602954,0.658467,1.102566
"246144_at","AT5G20110",-1.429853,-1.306357,-0.472758,0.407151,-0.426447,-0.488195,-0.673439,-1.615097,-0.858683,1.009194,-0.519069,-0.812372,-1.352668,-1.44529,-0.241203,0.839387,-1.429853,-0.086833,0.098411,0.067537,0.731328,0.82395,0.484336,0.376277,1.564926,1.919978,1.148127,0.731328,-0.349262,0.484336,1.534052,1.28706
"246200_at","AT4G37240",-0.072046,-0.185197,1.978824,1.271628,-0.397356,1.059469,0.281553,-0.241773,1.24334,0.748302,-0.199341,0.918029,-0.199341,-1.642022,0.70587,0.861454,-0.072046,1.257484,-0.270061,-0.199341,0.154257,0.05525,-1.373287,-1.656166,0.465424,-0.793386,-1.514726,-0.779242,-1.316711,-1.500582,1.695945,-0.284205
"246247_at","AT4G36640",-0.349878,1.123714,0.19471,0.835403,0.547091,-2.640353,-1.887539,0.370901,-0.782345,0.050555,-0.285809,-2.159834,-1.086674,0.274797,0.066572,0.034537,-0.349878,0.306832,1.059645,1.844493,1.844493,-0.077584,-0.798363,0.515056,-0.141653,0.547091,1.107697,-0.63819,-0.061567,0.226745,-0.141653,0.450987
"246253_at","AT4G37260",0.391143,-0.059512,-0.088586,-0.829987,-1.891206,1.059857,-0.103124,-1.018971,-0.699151,-0.553779,-1.905744,0.521978,-0.49563,-0.888136,-0.33572,-0.103124,0.391143,1.539586,-0.074049,-1.149806,-0.408406,1.437826,0.929022,-0.800912,1.801257,0.100398,-0.815449,1.132543,0.449292,0.071323,2.353673,0.042249
"246263_at","AT1G31780",1.548296,0.207097,0.996038,-1.094655,-1.055208,1.548296,0.917144,0.16765,0.719908,-0.424056,-0.305715,1.311614,1.272167,0.246544,1.508849,-0.029585,1.548296,0.009862,-0.739632,-0.739632,-1.96249,-0.660738,-2.238619,-0.50295,-1.370785,-0.345162,0.049309,-0.384609,0.16765,0.207097,-0.069032,-0.50295
"246281_at","AT4G36940",0.655498,-0.049293,-0.217101,-2.365036,-0.552716,-1.358191,0.387006,0.387006,-0.015732,-1.79449,-0.955453,-0.049293,0.722621,-0.217101,-0.351347,-2.297913,0.655498,0.152075,0.01783,-0.217101,-1.022576,-0.015732,1.494535,1.460973,-0.217101,0.219198,-0.015732,1.259604,1.192481,1.259604,1.091797,0.756182
"246310_at","AT3G51895",-1.084695,-0.694811,-0.663199,0.696128,0.44323,-1.10577,-1.896076,-0.473525,-0.557824,0.738278,0.938489,-0.947709,-1.453505,-0.53675,-0.621049,-0.083641,-1.084695,-1.032008,0.875264,2.118679,1.823632,1.317836,0.590754,0.053346,0.316781,1.307298,1.233536,0.137645,-0.673736,-0.673736,0.285169,0.706665
"246393_at","AT1G58150",1.396616,-0.391052,0.796727,1.576582,-0.29507,0.24483,1.58858,0.316816,0.664752,1.084674,0.448792,0.508781,1.312631,0.820723,0.700745,0.784729,1.396616,-0.031119,-0.762983,-1.002939,-0.762983,-0.762983,-0.750986,-0.774981,-0.762983,-0.487035,-2.154725,-0.762983,-0.379055,-0.738988,-0.762983,-2.058743
"246396_at","AT1G58180",0.344547,0.430684,0.915203,1.152079,0.387615,0.355314,0.602957,0.323013,0.893669,1.109011,0.979806,0.506053,0.506053,0.59219,1.475092,1.744269,0.344547,0.290712,0.59219,-0.66756,-0.872135,-1.722735,-1.345887,-1.776571,-0.139972,-0.624491,-1.109011,-1.711968,-1.485859,-1.421256,-0.323013,-0.344547
"246399_at","AT1G58110",0.786228,1.115108,1.674204,1.131552,-0.808839,0.177801,0.375129,1.049332,1.131552,0.934224,-0.364851,0.112025,0.802672,1.049332,1.624872,0.440905,0.786228,0.408017,0.391573,-0.545735,-1.285715,-1.779035,-0.364851,-1.039055,-1.088387,-1.154163,-1.318603,-1.433711,-0.660843,-0.216855,-0.562179,-1.367935
"246451_at","AT5G16760",-0.972153,0.338757,1.750506,0.338757,-0.0646,-1.425929,-1.274671,-0.266279,0.590855,-1.022573,-1.072992,-1.930125,-1.274671,-0.820894,0.338757,0.086659,-0.972153,0.338757,1.347149,1.447988,1.952184,0.590855,1.14547,1.296729,0.036239,-1.022573,0.943792,-0.165439,-0.467957,-0.014181,0.137078,0.086659
"246462_at","AT5G16940",0.600394,0.816787,0.762689,0.870885,1.380954,0.98681,1.002266,0.70859,0.229434,1.102735,1.210931,0.94044,0.832243,0.546296,0.198521,0.793602,0.600394,0.878613,-0.489299,-0.558854,-0.0256,-0.667051,-0.674779,-1.153935,-0.968455,-1.486253,-1.323958,-1.331686,-1.339414,-1.470796,-1.493981,-1.478524
"246466_at","AT5G17010",-0.106126,0.290077,-0.78533,-0.464595,-0.558929,-1.3136,-1.483401,0.403278,-0.143859,-0.823064,-0.747596,-2.068272,-0.955131,0.365544,-0.634396,-1.728669,-0.106126,-0.577795,-0.351394,-0.143859,-0.049525,0.554212,1.290017,1.535285,0.101409,1.667352,1.007015,1.157949,1.535285,1.27115,1.044748,0.818347
"246468_at","AT5G17050",-0.902452,-0.415422,-0.431391,-0.335581,-0.35155,-1.573116,-1.636989,-0.279693,-0.694866,-0.199852,-0.766722,-2.219827,-1.533195,0.215321,-0.599056,-0.846563,-0.902452,-0.223804,0.997762,1.221317,1.069619,0.870017,0.774208,1.093571,0.806144,1.476808,1.029699,0.630494,0.933889,0.878001,0.830096,1.085587
"246486_at","AT5G15910",-1.44954,-0.708159,-1.085843,-0.246544,1.012405,-1.169773,-1.295668,-0.722147,-0.903995,-0.246544,0.522813,-0.764112,-1.36561,-0.596252,-1.225727,0.354954,-1.44954,-0.903995,-0.386427,0.159117,1.222229,1.515984,1.362113,0.942463,1.194253,1.194253,1.208241,0.942463,0.844545,0.760615,0.508825,0.774603
"246523_at","AT5G15850",-1.388807,-0.927019,-0.045424,1.166768,0.07527,-1.215636,-2.050003,-0.963752,-0.034929,1.082807,-0.003444,-1.462273,-1.808614,-0.759096,-0.019186,0.98835,-1.388807,0.112003,1.455385,1.586575,0.909636,0.269431,0.09626,0.463591,0.752209,1.172016,0.458344,-0.36028,-0.365527,0.253688,0.883398,1.067064
"246524_at","AT5G15860",0.437848,0.400351,0.025388,1.850209,-0.524558,-1.449467,0.100381,-0.774533,-0.212089,1.062786,0.962796,-2.099403,-0.062103,0.250366,0.950297,2.087686,0.437848,-0.237086,0.375354,1.237769,-0.412069,-1.449467,-1.611951,-0.462064,0.337857,0.100381,0.11288,-1.449467,-1.499462,0.21287,0.750317,0.550337
"246528_at","AT5G15640",-0.972464,-0.506014,0.360249,-0.639286,-2.038634,-1.661032,-0.528226,-0.705921,-0.083989,-0.350531,-2.416236,-1.305642,-0.57265,0.115918,0.071494,0.049283,-0.972464,-0.21726,0.404673,0.160342,0.293613,0.737851,1.159877,1.159877,1.048817,1.226512,0.826698,1.004393,1.159877,1.115453,1.071029,1.004393
"246546_at","AT5G15090",-1.103131,-0.639373,-0.966731,-1.26681,0.942861,-0.693932,-0.966731,-0.257454,-0.966731,-0.803052,-0.148334,-0.421133,-1.130411,-0.366574,-0.530253,-0.775772,-1.103131,-1.157691,-0.448413,-0.584813,0.533663,0.179024,0.751902,1.161101,1.18838,1.515739,1.24294,1.2975,1.897658,1.35206,1.37934,0.888302
"246550_at","AT5G14920",0.394868,-0.743978,-0.513498,-0.960901,-2.655613,0.882945,0.367752,-0.689748,-0.608401,-0.283017,-2.533594,0.137272,0.774483,-0.608401,0.083041,-1.069363,0.394868,-0.350805,-0.689748,-0.743978,-0.594844,0.489772,0.530445,0.598233,0.693137,0.964291,0.923618,1.113425,1.343906,0.937175,1.249002,1.167656
"246554_at","AT5G15450",-0.803674,-0.883916,-1.44561,-1.231631,0.654056,-0.616443,-1.138016,-0.322222,-0.950784,-0.041375,0.654056,-0.442585,-1.19151,0.41333,-0.536201,-0.442585,-0.803674,-1.726457,-1.164763,-0.482706,0.172604,0.640682,0.720924,0.801166,0.841287,1.429729,1.135508,1.229124,1.670455,1.242498,1.416355,1.202376
